task_id,step_index,split,decision,variant,image_path,step_instruction,multi_element_instruction,target_coordinates,target_bounding_box,nearest_element_text,nearest_element_relative_position,nearest_element_tag,nearest_element_distance,nearest_element_bounding_box,Unnamed: 15
6b215dbb-a2c4-451c-9c34-9bafe6660c14,16,test_task_style,keep,text_shrink,run_20251113_005227_test_task_text_shrink/6b215dbb-a2c4-451c-9c34-9bafe6660c14/screenshots/step_16_type.png,Type 'Smith' in 'Last Name' textbox,Type the textbox above 'Phone(Optional)',"(1484, 540)","[1393.3125, 520.5, 180.65625, 39]",Phone(Optional),"[""above""]",label,61.680615196475,"[1393.3125, 571.5, 90.3125, 21]",
6b2885ba-58f3-4365-8342-635972d5b0f2,9,test_domain_original,keep,original,run_20251112_004959_test_domain_original/6b2885ba-58f3-4365-8342-635972d5b0f2/screenshots/step_9_click.png,Click on 'What you need to do' link,Click on the link above ‘Study in the UK’,"(573, 398)","[480, 388, 186.828125, 21]",Study in the UK,"[""above""]",a,182.416344268407,"[480, 569, 141.453125, 21]",
6b2885ba-58f3-4365-8342-635972d5b0f2,9,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/6b2885ba-58f3-4365-8342-635972d5b0f2/screenshots/step_9_click.png,Click on 'What you need to do' link,Click on the link above ‘Study in the UK’,"(689, 279)","[623.9953002929688, 271.29998779296875, 130.7796630859375, 14.70001220703125]",Study in the UK,"[""above""]",a,127.691450063711,"[623.9953002929688, 398, 99.0172119140625, 14.70001220703125]",
6b2885ba-58f3-4365-8342-635972d5b0f2,9,test_domain_original,keep,style,run_20251112_005301_test_domain_style/6b2885ba-58f3-4365-8342-635972d5b0f2/screenshots/step_9_click.png,Click on 'What you need to do' link,Click on the link above ‘Study in the UK’,"(573, 414)","[480, 403.5, 186.828125, 22]",Study in the UK,"[""above""]",a,191.349739106825,"[480, 593.5, 141.453125, 22]",
6b2885ba-58f3-4365-8342-635972d5b0f2,9,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/6b2885ba-58f3-4365-8342-635972d5b0f2/screenshots/step_9_click.png,Click on 'What you need to do' link,Click on the link above ‘Study in the UK’,"(554, 390)","[480, 381, 147.5, 17]",Study in the UK,"[""above""]",a,141.34295134537,"[480, 521.203125, 111.671875, 17]",
6bf5cdf6-abc8-4425-b813-1a0b51ed16bb,0,test_task_style,keep,original,run_20251112_005055_test_task_original/6bf5cdf6-abc8-4425-b813-1a0b51ed16bb/screenshots/step_0_click.png,Click on 'Done' button,Click on the button above 'Upper Balcony 1 Row K 1-6 Tickets',"(1702, 410)","[1512, 388.484375, 380, 43]",Sort by,"[""above""]",div,34.0,"[1502, 443.484375, 400, 1]",
6bf5cdf6-abc8-4425-b813-1a0b51ed16bb,0,test_task_style,keep,precision,run_20251112_005206_test_task_precision/6bf5cdf6-abc8-4425-b813-1a0b51ed16bb/screenshots/step_0_click.png,Click on 'Done' button,Click on the button above 'Upper Balcony 1 Row K 1-6 Tickets',"(1767, 287)","[1634.390625, 271.9390563964844, 266, 30.100006103515625]",Sort by,"[""above""]",div,23.8000030517578,"[1627.390625, 310.4390563964844, 280, 0.70001220703125]",
6bf5cdf6-abc8-4425-b813-1a0b51ed16bb,0,test_task_style,keep,style,run_20251112_005316_test_task_style/6bf5cdf6-abc8-4425-b813-1a0b51ed16bb/screenshots/step_0_click.png,Click on 'Done' button,Click on the button above 'Upper Balcony 1 Row K 1-6 Tickets',"(1542, 432)","[1516, 410.484375, 51, 43]",,"[""above""]",div,77.521597922974,"[1512, 503.453125, 5, 5]",
6bf5cdf6-abc8-4425-b813-1a0b51ed16bb,0,test_task_style,keep,text_shrink,run_20251113_005227_test_task_text_shrink/6bf5cdf6-abc8-4425-b813-1a0b51ed16bb/screenshots/step_0_click.png,Click on 'Done' button,Click on the button above 'Upper Balcony 1 Row K 1-6 Tickets',"(1702, 408)","[1512, 386.984375, 380, 43]",Sort by,"[""above""]",div,34.0,"[1502, 441.984375, 400, 1]",
6bf5cdf6-abc8-4425-b813-1a0b51ed16bb,4,test_task_style,keep,original,run_20251112_005055_test_task_original/6bf5cdf6-abc8-4425-b813-1a0b51ed16bb/screenshots/step_4_click.png,"Click on '$76 - $2,538' p",Click on the text below 'Price Range',"(1693, 279)","[1645.3125, 272.484375, 94.9375, 14]",Price Range,"[""near""]",p,14.0,"[1645.3125, 258.484375, 94.9375, 14]",
6bf5cdf6-abc8-4425-b813-1a0b51ed16bb,4,test_task_style,keep,precision,run_20251112_005206_test_task_precision/6bf5cdf6-abc8-4425-b813-1a0b51ed16bb/screenshots/step_4_click.png,"Click on '$76 - $2,538' p",Click on the text below 'Price Range',"(1761, 196)","[1727.7093505859375, 190.7390594482422, 66.456298828125, 9.800003051757812]",Price Range,"[""near""]",p,9.80000305175781,"[1727.7093505859375, 180.93905639648438, 66.456298828125, 9.800003051757812]",
6bf5cdf6-abc8-4425-b813-1a0b51ed16bb,4,test_task_style,keep,style,run_20251112_005316_test_task_style/6bf5cdf6-abc8-4425-b813-1a0b51ed16bb/screenshots/step_4_click.png,"Click on '$76 - $2,538' p",Click on the text below 'Price Range',"(1693, 305)","[1645.3125, 298.484375, 94.9375, 14]",Price Range,"[""near""]",p,14.0,"[1645.3125, 284.484375, 94.9375, 14]",
6bf5cdf6-abc8-4425-b813-1a0b51ed16bb,4,test_task_style,keep,text_shrink,run_20251113_005227_test_task_text_shrink/6bf5cdf6-abc8-4425-b813-1a0b51ed16bb/screenshots/step_4_click.png,"Click on '$76 - $2,538' p",Click on the text below 'Price Range',"(1693, 278)","[1645.3125, 270.984375, 94.9375, 14]",Price Range,"[""near""]",p,14.0,"[1645.3125, 256.984375, 94.9375, 14]",
6bf5cdf6-abc8-4425-b813-1a0b51ed16bb,8,test_task_style,keep,original,run_20251112_005055_test_task_original/6bf5cdf6-abc8-4425-b813-1a0b51ed16bb/screenshots/step_8_type.png,"Type 'Amy Grant' in 'Search for artists, teams or venues...' textbox",Type ‘Amy Grant’ in the textbox above ‘Los Angeles Angels’,"(924, 347)","[527.109375, 317.03125, 793.484375, 60]",Los Angeles Angels,"[""above""]",a,112.440344969045,"[931.6875, 407.03125, 148.21875, 33.984375]",
6bf5cdf6-abc8-4425-b813-1a0b51ed16bb,8,test_task_style,keep,precision,run_20251112_005206_test_task_precision/6bf5cdf6-abc8-4425-b813-1a0b51ed16bb/screenshots/step_8_type.png,"Type 'Amy Grant' in 'Search for artists, teams or venues...' textbox",Type ‘Amy Grant’ in the textbox above ‘Los Angeles Angels’,"(935, 243)","[656.9718627929688, 221.921875, 555.4390258789062, 42]",Los Angeles Angels,"[""above""]",a,78.7082681673941,"[940.1765747070312, 284.921875, 103.75311279296875, 23.7890625]",
6bf5cdf6-abc8-4425-b813-1a0b51ed16bb,8,test_task_style,keep,style,run_20251112_005316_test_task_style/6bf5cdf6-abc8-4425-b813-1a0b51ed16bb/screenshots/step_8_type.png,"Type 'Amy Grant' in 'Search for artists, teams or venues...' textbox",Type ‘Amy Grant’ in the textbox above ‘Los Angeles Angels’,"(900, 356)","[527.109375, 326.3125, 745.8125, 60]",ADEMA,"[""above""]",a,98.4182427840251,"[920.390625, 416.03125, 85.796875, 43.984375]",
6bf5cdf6-abc8-4425-b813-1a0b51ed16bb,8,test_task_style,keep,text_shrink,run_20251113_005227_test_task_text_shrink/6bf5cdf6-abc8-4425-b813-1a0b51ed16bb/screenshots/step_8_type.png,"Type 'Amy Grant' in 'Search for artists, teams or venues...' textbox",Type ‘Amy Grant’ in the textbox above ‘Los Angeles Angels’,"(933, 356)","[524, 325.59375, 818.765625, 60]",Los Angeles Angels,"[""above""]",a,75.6363151723533,"[861.5, 415.59375, 122.03125, 29.703125]",
6c3bb227-7d2f-4e6f-9c3b-2aaff225a407,2,test_domain_original,keep,original,run_20251112_004959_test_domain_original/6c3bb227-7d2f-4e6f-9c3b-2aaff225a407/screenshots/step_2_click.png,Click on 'Low prices and discounts' button,Click on the button  above ‘Group gifting’,"(960, 540)","[710, 517.5, 500, 45]",Group gifting,"[""above""]",button,61.0,"[710, 578.5, 500, 45]",
6c3bb227-7d2f-4e6f-9c3b-2aaff225a407,2,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/6c3bb227-7d2f-4e6f-9c3b-2aaff225a407/screenshots/step_2_click.png,Click on 'Low prices and discounts' button,Click on the button  above ‘Group gifting’,"(960, 439)","[784.9953002929688, 423.5, 349.99993896484375, 31.5]",Group gifting,"[""above""]",button,42.699981689453104,"[784.9953002929688, 466.1999816894531, 349.99993896484375, 31.5]",
6c3bb227-7d2f-4e6f-9c3b-2aaff225a407,2,test_domain_original,keep,style,run_20251112_005301_test_domain_style/6c3bb227-7d2f-4e6f-9c3b-2aaff225a407/screenshots/step_2_click.png,Click on 'Low prices and discounts' button,Click on the button  above ‘Group gifting’,"(842, 540)","[713.25, 517.0, 258.4375, 46]",Group gifting,"[""above""]",button,82.4842901495887,"[710.90625, 568.7392578125, 152.828125, 46]",
6c3bb227-7d2f-4e6f-9c3b-2aaff225a407,2,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/6c3bb227-7d2f-4e6f-9c3b-2aaff225a407/screenshots/step_2_click.png,Click on 'Low prices and discounts' button,Click on the button  above ‘Group gifting’,"(960, 540)","[710, 519.0, 500, 42]",Group gifting,"[""above""]",button,55.0,"[710, 574.0, 500, 42]",
6c3bb227-7d2f-4e6f-9c3b-2aaff225a407,5,test_domain_original,keep,original,run_20251112_004959_test_domain_original/6c3bb227-7d2f-4e6f-9c3b-2aaff225a407/screenshots/step_5_click.png,Click on 'Neutral colors' button,Click on the button above ‘Gear that travels well’,"(960, 540)","[710, 517.5, 500, 45]",Gear that travels well,"[""above""]",button,61.0,"[710, 578.5, 500, 45]",
6c3bb227-7d2f-4e6f-9c3b-2aaff225a407,5,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/6c3bb227-7d2f-4e6f-9c3b-2aaff225a407/screenshots/step_5_click.png,Click on 'Neutral colors' button,Click on the button above ‘Gear that travels well’,"(960, 439)","[784.9953002929688, 423.5, 349.99993896484375, 31.5]",Gear that travels well,"[""above""]",button,42.699981689453104,"[784.9953002929688, 466.1999816894531, 349.99993896484375, 31.5]",
6c3bb227-7d2f-4e6f-9c3b-2aaff225a407,5,test_domain_original,keep,style,run_20251112_005301_test_domain_style/6c3bb227-7d2f-4e6f-9c3b-2aaff225a407/screenshots/step_5_click.png,Click on 'Neutral colors' button,Click on the button above ‘Gear that travels well’,"(778, 540)","[714, 516.0, 128.703125, 48]",Gear that travels well,"[""above""]",button,70.7722370261913,"[713.921875, 572.484375, 178.28125, 46]",
6c3bb227-7d2f-4e6f-9c3b-2aaff225a407,5,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/6c3bb227-7d2f-4e6f-9c3b-2aaff225a407/screenshots/step_5_click.png,Click on 'Neutral colors' button,Click on the button above ‘Gear that travels well’,"(960, 540)","[710, 519.0, 500, 42]",Gear that travels well,"[""above""]",button,55.0,"[710, 574.0, 500, 42]",
6cb93639-16dd-49bd-a1b9-0a4526a5800b,5,test_domain_original,keep,original,run_20251112_004959_test_domain_original/6cb93639-16dd-49bd-a1b9-0a4526a5800b/screenshots/step_5_type.png,Type '2' in 'Quantity' inputbox,Type '2' in the inputbox above 'BACK TO BUBBLE WRAP',"(884, 410)","[862.609375, 400, 42, 21]",BACK TO BUBBLE WRAP,"[""above"", ""right""]",a,202.378749989384,"[653.59375, 541, 186.125, 37]",
6cb93639-16dd-49bd-a1b9-0a4526a5800b,5,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/6cb93639-16dd-49bd-a1b9-0a4526a5800b/screenshots/step_5_type.png,Type '2' in 'Quantity' inputbox,Type '2' in the inputbox above 'BACK TO BUBBLE WRAP',"(867, 287)","[851.8015747070312, 280, 29.39996337890625, 14.699981689453125]",BACK TO BUBBLE WRAP,"[""above"", ""right""]",a,183.33337424392,"[650.5843505859375, 378.6999816894531, 130.2874755859375, 25.899993896484375]",
6cb93639-16dd-49bd-a1b9-0a4526a5800b,5,test_domain_original,keep,style,run_20251112_005301_test_domain_style/6cb93639-16dd-49bd-a1b9-0a4526a5800b/screenshots/step_5_type.png,Type '2' in 'Quantity' inputbox,Type '2' in the inputbox above 'BACK TO BUBBLE WRAP',"(873, 356)","[858.359375, 341, 30, 30.8125]",,,,,,
6cb93639-16dd-49bd-a1b9-0a4526a5800b,5,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/6cb93639-16dd-49bd-a1b9-0a4526a5800b/screenshots/step_5_type.png,Type '2' in 'Quantity' inputbox,Type '2' in the inputbox above 'BACK TO BUBBLE WRAP',"(884, 410)","[862.609375, 400, 42, 21]",BACK TO BUBBLE WRAP,"[""above"", ""right""]",a,207.420068995198,"[653.59375, 538, 162.421875, 34]",
6dad2b8d-731d-4763-871a-c30db28eff67,2,test_domain_original,keep,original,run_20251112_004959_test_domain_original/6dad2b8d-731d-4763-871a-c30db28eff67/screenshots/step_2_click.png,"Click on 'Passports, travel and living abroad' link",Click on the link above ‘Visas and immigration’,"(943, 334)","[810, 325, 265.859375, 17]",Visas and immigration,"[""above""]",a,61.000648370017295,"[810, 363, 170.421875, 17]",
6dad2b8d-731d-4763-871a-c30db28eff67,2,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/6dad2b8d-731d-4763-871a-c30db28eff67/screenshots/step_2_click.png,"Click on 'Passports, travel and living abroad' link",Click on the link above ‘Visas and immigration’,"(948, 233)","[854.9953002929688, 227.1999969482422, 186.10150146484375, 11.899993896484375]",Visas and immigration,"[""above""]",a,42.7004958358729,"[854.9953002929688, 253.8000030517578, 119.2952880859375, 11.900009155273438]",
6dad2b8d-731d-4763-871a-c30db28eff67,2,test_domain_original,keep,style,run_20251112_005301_test_domain_style/6dad2b8d-731d-4763-871a-c30db28eff67/screenshots/step_2_click.png,"Click on 'Passports, travel and living abroad' link",Click on the link above ‘Visas and immigration’,"(947, 346)","[814, 337, 265.859375, 18]",Visas and immigration,"[""above""]",a,63.569482470463,"[814, 379, 170.421875, 18]",
6dad2b8d-731d-4763-871a-c30db28eff67,2,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/6dad2b8d-731d-4763-871a-c30db28eff67/screenshots/step_2_click.png,"Click on 'Passports, travel and living abroad' link",Click on the link above ‘Visas and immigration’,"(918, 318)","[810, 310, 216.015625, 15]",Visas and immigration,"[""above""]",a,52.2338918286433,"[810, 345, 138.46875, 15]",
6daf6bb2-15e2-4d7d-b323-52937fce69ca,3,test_domain_original,keep,original,run_20251112_004959_test_domain_original/6daf6bb2-15e2-4d7d-b323-52937fce69ca/screenshots/step_3_click.png,Click on 'Treatment options' link,Click on the link to the right of 'Symptoms',"(613, 390)","[518.484375, 380, 188.765625, 20]",GERD vs. heartburn,"[""above""]",a,44.4248901159745,"[494.296875, 422, 208.1875, 20]",
6daf6bb2-15e2-4d7d-b323-52937fce69ca,3,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/6daf6bb2-15e2-4d7d-b323-52937fce69ca/screenshots/step_3_click.png,Click on 'Treatment options' link,Click on the link to the right of 'Symptoms',"(717, 273)","[650.9343872070312, 266, 132.13592529296875, 14]",GERD vs. heartburn,"[""above""]",a,31.0974212886808,"[634.0031127929688, 295.3999938964844, 145.73126220703125, 14]",
6daf6bb2-15e2-4d7d-b323-52937fce69ca,3,test_domain_original,keep,style,run_20251112_005301_test_domain_style/6daf6bb2-15e2-4d7d-b323-52937fce69ca/screenshots/step_3_click.png,Click on 'Treatment options' link,Click on the link to the right of 'Symptoms',"(608, 540)","[514.234375, 527.5, 186.53125, 25]",Causes,"[""above""]",a,49.0864292759465,"[588.5625, 569.5, 88.6875, 25]",
6daf6bb2-15e2-4d7d-b323-52937fce69ca,3,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/6daf6bb2-15e2-4d7d-b323-52937fce69ca/screenshots/step_3_click.png,Click on 'Treatment options' link,Click on the link to the right of 'Symptoms',"(578, 389)","[499.828125, 381, 157.078125, 16]",Causes,"[""above""]",a,51.4711507342721,"[567.625, 422, 83.71875, 16]",
6f21856c-0b1c-4814-86fe-e0311ca566b8,4,test_domain_original,keep,original,run_20251112_004959_test_domain_original/6f21856c-0b1c-4814-86fe-e0311ca566b8/screenshots/step_4_type.png,"Type 'Wilkes County, NC' in 'Enter a City, County, State, or ID' button","Type 'Wilkes County, NC' in the button above ‘Search by Map’","(895, 232)","[486.359375, 207.5, 817.28125, 50]",Search by Map,"[""above""]",span,97.3664954490771,"[899.453125, 293.5, 121.078125, 23]",
6f21856c-0b1c-4814-86fe-e0311ca566b8,4,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/6f21856c-0b1c-4814-86fe-e0311ca566b8/screenshots/step_4_type.png,"Type 'Wilkes County, NC' in 'Enter a City, County, State, or ID' button","Type 'Wilkes County, NC' in the button above ‘Search by Map’","(914, 163)","[628.4468383789062, 145.25, 572.0968627929688, 35]",Search by Map,"[""above""]",span,68.156571258959,"[917.6124877929688, 205.4499969482422, 84.75469970703125, 16.100006103515625]",
6f21856c-0b1c-4814-86fe-e0311ca566b8,4,test_domain_original,keep,style,run_20251112_005301_test_domain_style/6f21856c-0b1c-4814-86fe-e0311ca566b8/screenshots/step_4_type.png,"Type 'Wilkes County, NC' in 'Enter a City, County, State, or ID' button","Type 'Wilkes County, NC' in the button above ‘Search by Map’","(923, 200)","[496.859375, 174.5, 852.234375, 50]","Land for Sale
551,640 Land Properties","[""above""]",a,392.284992940127,"[602.953125, 398, 352.03125, 330]",
6f21856c-0b1c-4814-86fe-e0311ca566b8,4,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/6f21856c-0b1c-4814-86fe-e0311ca566b8/screenshots/step_4_type.png,"Type 'Wilkes County, NC' in 'Enter a City, County, State, or ID' button","Type 'Wilkes County, NC' in the button above ‘Search by Map’","(932, 232)","[486.359375, 207.5, 892.28125, 50]",Search by Map,"[""above""]",span,78.4733736597017,"[911.5625, 297, 96.859375, 18]",
6fe6fa2a-6199-40f8-a08f-e8c43d23ff26,3,test_domain_original,keep,original,run_20251112_004959_test_domain_original/6fe6fa2a-6199-40f8-a08f-e8c43d23ff26/screenshots/step_3_click.png,Click on 'Launch Service of Look Up a Bill or Law' link,Click on the button to the left of 'Contact Us',"(843, 339)","[761.65625, 319.578125, 162.09375, 38]",,"[""left""]",span,113.165167085565,"[949.640625, 329.578125, 12.453125, 17]",
6fe6fa2a-6199-40f8-a08f-e8c43d23ff26,3,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/6fe6fa2a-6199-40f8-a08f-e8c43d23ff26/screenshots/step_3_click.png,Click on 'Launch Service of Look Up a Bill or Law' link,Click on the button to the left of 'Contact Us',"(878, 237)","[821.1546630859375, 223.70468139648438, 113.46563720703125, 26.600006103515625]",,"[""left""]",span,79.2156169868632,"[952.7437133789062, 230.70468139648438, 8.71722412109375, 11.899993896484375]",
6fe6fa2a-6199-40f8-a08f-e8c43d23ff26,3,test_domain_original,keep,style,run_20251112_005301_test_domain_style/6fe6fa2a-6199-40f8-a08f-e8c43d23ff26/screenshots/step_3_click.png,Click on 'Launch Service of Look Up a Bill or Law' link,Click on the button to the left of 'Contact Us',"(848, 342)","[770.546875, 321.578125, 155.203125, 40]",,"[""left""]",span,109.828125,"[951.75, 329.578125, 12.453125, 24]",
